sample_id,cluster_group,sample_type,latitude,longitude,slope,elevation,aspect_sin,aspect_cos,clay_percent,sand_percent,silt_percent,bulk_density,rain_day_minus_1_mm,rain_3d_sum_mm,rain_7d_api_mm,pore_pressure_index,target
7383_flat,7383,monsoon_flat_floodplain,24.8333,92.7789,1.2,25.0,0.8947,0.4034,24.0,42.0,34.0,1.4,15.5,428.68,606.3,1.5329,0
7383_permeable,7383,permeable_slope,23.900374331521007,94.13121925947463,17.67,630.2,0.2181,0.9759,11.24,59.72,29.04,1.32,10.5,336.15,408.16,6.6023,0
7384_pos,7384,real_landslide_event,23.9278,94.0906,36.18,852.4,0.0262,0.9997,29.4,35.2,35.4,1.2,16.4,431.4,498.89,53.3686,1
7384_monsoon_stable,7384,normal_monsoon_stable_slope,23.94077501377567,94.0719554453406,36.18,852.4,0.0262,0.9997,29.4,35.2,35.4,1.2,24.23,54.2,59.9,6.4077,0
7384_dry,7384,dry_season_steep_slope,23.9278,94.0906,36.18,852.4,0.0262,0.9997,29.4,35.2,35.4,1.2,2.5,6.81,8.21,0.8782,0
7384_flat,7384,monsoon_flat_floodplain,26.3212,91.0065,1.5,42.0,0.9978,-0.6384,20.5,50.0,29.5,1.36,14.92,450.89,563.51,1.4823,0
7384_permeable,7384,permeable_slope,23.891836898639102,94.05177275989821,25.74,582.1,0.0262,0.9997,12.34,50.46,37.2,1.32,11.48,323.55,359.2,9.6959,0
7385_pos,7385,real_landslide_event,24.004,93.9815,35.48,1205.6,0.4195,-0.9078,32.1,29.8,38.1,1.2,16.4,431.4,498.89,59.6756,1
7385_monsoon_stable,7385,normal_monsoon_stable_slope,23.9928568731719,93.99144713691913,35.48,1205.6,0.4195,-0.9078,32.1,29.8,38.1,1.2,15.19,40.52,46.38,5.5474,0
7385_dry,7385,dry_season_steep_slope,24.004,93.9815,35.48,1205.6,0.4195,-0.9078,32.1,29.8,38.1,1.2,2.81,6.38,9.51,1.1374,0
7385_flat,7385,monsoon_flat_floodplain,26.0207,89.9744,1.6,38.0,0.4419,0.7995,22.5,47.0,30.5,1.37,19.39,540.46,602.79,1.8804,0
7385_permeable,7385,permeable_slope,24.00767622887862,94.00787554826215,22.53,653.1,0.4195,-0.9078,13.67,55.18,31.14,1.32,11.48,323.55,359.2,9.1873,0
7387_pos,7387,real_landslide_event,24.954,94.2156,47.82,969.1,-0.9732,-0.23,30.3,33.4,36.3,1.2,15.8,108.3,147.44,20.68,1
7387_monsoon_stable,7387,normal_monsoon_stable_slope,24.95227936327738,94.22329487831777,47.82,969.1,-0.9732,-0.23,30.3,33.4,36.3,1.2,9.1,42.78,50.62,7.1007,0
7387_dry,7387,dry_season_steep_slope,24.954,94.2156,47.82,969.1,-0.9732,-0.23,30.3,33.4,36.3,1.2,0.07,3.39,5.21,0.7311,0
7387_flat,7387,monsoon_flat_floodplain,26.5413,88.7196,2.1,75.0,-0.2245,-0.0552,23.0,46.0,31.0,1.34,13.63,112.56,182.78,0.7874,0
7387_permeable,7387,permeable_slope,24.949488317899206,94.19196734648419,19.76,332.9,-0.9732,-0.23,14.69,56.68,28.63,1.32,11.06,81.22,106.15,2.5496,0
7388_pos,7388,real_landslide_event,24.416,94.0984,40.29,1064.5,-0.6858,-0.7278,31.0,31.9,37.0,1.2,33.3,252.8,314.17,39.7903,1
7388_monsoon_stable,7388,normal_monsoon_stable_slope,24.427984814306544,94.11295022047167,40.29,1064.5,-0.6858,-0.7278,31.0,31.9,37.0,1.2,20.35,35.31,42.39,5.3682,0
7388_dry,7388,dry_season_steep_slope,24.416,94.0984,40.29,1064.5,-0.6858,-0.7278,31.0,31.9,37.0,1.2,2.91,5.64,10.89,1.379,0
7388_flat,7388,monsoon_flat_floodplain,26.1445,91.7362,1.8,55.0,-0.2251,0.1026,22.0,48.0,30.0,1.35,29.6,243.23,284.48,0.9839,0
7388_permeable,7388,permeable_slope,24.39966418775276,94.08431692959307,15.53,510.1,-0.6858,-0.7278,12.56,58.74,28.7,1.32,23.31,189.6,226.2,3.6291,0
7389_pos,7389,real_landslide_event,24.4072,94.0644,43.01,1534.1,0.9992,-0.0401,34.6,24.7,40.6,1.2,33.3,252.8,314.17,49.552,1
7389_monsoon_stable,7389,normal_monsoon_stable_slope,24.38753145598188,94.06899412113334,43.01,1534.1,0.9992,-0.0401,34.6,24.7,40.6,1.2,23.81,34.97,49.71,7.84,0
7389_dry,7389,dry_season_steep_slope,24.4072,94.0644,43.01,1534.1,0.9992,-0.0401,34.6,24.7,40.6,1.2,0.43,2.5,4.96,0.783,0
7389_flat,7389,monsoon_flat_floodplain,26.7509,92.7926,1.4,48.0,0.952,0.9941,21.0,52.0,27.0,1.38,29.35,244.47,331.23,0.8102,0
7389_permeable,7389,permeable_slope,24.440225065102652,94.07647822577391,15.28,262.5,0.9992,-0.0401,17.33,67.91,14.76,1.32,23.31,189.6,226.2,4.663,0
7390_pos,7390,real_landslide_event,24.4265,94.1913,47.86,995.7,0.6613,0.7501,30.5,33.0,36.5,1.2,16.6,220.1,330.26,46.7997,1
7390_monsoon_stable,7390,normal_monsoon_stable_slope,24.43918692678378,94.20792928305671,47.86,995.7,0.6613,0.7501,30.5,33.0,36.5,1.2,14.12,28.5,41.88,5.9349,0
7390_dry,7390,dry_season_steep_slope,24.4265,94.1913,47.86,995.7,0.6613,0.7501,30.5,33.0,36.5,1.2,2.84,3.47,3.97,0.5631,0
7390_flat,7390,monsoon_flat_floodplain,27.4728,94.912,1.9,108.0,0.2921,0.9996,23.5,45.0,31.5,1.32,17.68,261.12,372.15,1.5149,0
7390_permeable,7390,permeable_slope,24.419443861220664,94.18820480108396,15.16,608.1,0.6613,0.7501,17.3,52.9,29.8,1.32,11.62,165.07,237.79,5.329,0
7409_pos,7409,real_landslide_event,25.72,94.6219,43.13,952.1,-0.9711,-0.2385,30.2,33.7,36.2,1.2,4.4,48.6,51.96,6.6865,1
7409_monsoon_stable,7409,normal_monsoon_stable_slope,25.73243591574398,94.62214735144204,43.13,952.1,-0.9711,-0.2385,30.2,33.7,36.2,1.2,14.87,29.05,37.66,4.8459,0
7409_dry,7409,dry_season_steep_slope,25.72,94.6219,43.13,952.1,-0.9711,-0.2385,30.2,33.7,36.2,1.2,1.73,6.21,11.63,1.4961,0
7409_flat,7409,monsoon_flat_floodplain,24.8333,92.7789,1.2,25.0,0.5746,-0.7285,24.0,42.0,34.0,1.4,5.45,47.87,47.07,0.119,0
7409_permeable,7409,permeable_slope,25.728528368505245,94.61712327156644,25.47,314.7,-0.9711,-0.2385,12.29,55.42,32.29,1.32,3.08,36.45,37.41,0.9636,0
7589_pos,7589,real_landslide_event,25.2568,92.3825,43.8,1371.3,-0.9992,0.0401,38.5,20.8,40.6,1.2,51.9,144.6,184.77,33.9658,1
7589_monsoon_stable,7589,normal_monsoon_stable_slope,25.27545202415182,92.37934018985379,43.8,1371.3,-0.9992,0.0401,38.5,20.8,40.6,1.2,14.75,40.54,52.45,9.6419,0
7589_dry,7589,dry_season_steep_slope,25.2568,92.3825,43.8,1371.3,-0.9992,0.0401,38.5,20.8,40.6,1.2,1.79,5.85,9.28,1.7053,0
7589_flat,7589,monsoon_flat_floodplain,26.3212,91.0065,1.5,42.0,0.5339,-0.9305,20.5,50.0,29.5,1.36,54.05,182.15,173.52,0.4565,0
7589_permeable,7589,permeable_slope,25.223847053386027,92.39924843005332,24.29,252.5,-0.9992,0.0401,11.34,55.6,33.06,1.32,36.33,108.45,133.04,3.0218,0
7590_pos,7590,real_landslide_event,25.1416,92.3807,31.92,1725.4,-0.5284,-0.849,41.1,15.0,43.9,1.2,51.9,144.6,184.77,29.0961,1
7590_monsoon_stable,7590,normal_monsoon_stable_slope,25.127462988037532,92.37001538121494,31.92,1725.4,-0.5284,-0.849,41.1,15.0,43.9,1.2,26.89,37.96,45.76,7.2055,0
7590_dry,7590,dry_season_steep_slope,25.1416,92.3807,31.92,1725.4,-0.5284,-0.849,41.1,15.0,43.9,1.2,2.83,7.03,11.1,1.7474,0
7590_flat,7590,monsoon_flat_floodplain,26.0207,89.9744,1.6,38.0,-0.5551,0.219,22.5,47.0,30.5,1.37,52.98,171.37,227.91,0.711,0
7590_permeable,7590,permeable_slope,25.10726735291611,92.40215582463964,21.43,253.2,-0.5284,-0.849,14.27,62.55,23.17,1.32,36.33,108.45,133.04,3.2325,0
7591_pos,7591,real_landslide_event,25.0318,92.4584,39.2,655.9,0.497,-0.8678,31.4,31.9,36.7,1.2,0.0,0.0,0.06,0.0074,1
7591_monsoon_stable,7591,normal_monsoon_stable_slope,25.041427231670575,92.44046729379589,39.2,655.9,0.497,-0.8678,31.4,31.9,36.7,1.2,10.12,28.27,35.11,4.4016,0
7591_dry,7591,dry_season_steep_slope,25.0318,92.4584,39.2,655.9,0.497,-0.8678,31.4,31.9,36.7,1.2,2.86,4.58,9.63,1.2078,0
7591_flat,7591,monsoon_flat_floodplain,26.5413,88.7196,2.1,75.0,0.3033,0.9946,23.0,46.0,31.0,1.34,0.0,0.0,0.07,0.0003,0
7591_permeable,7591,permeable_slope,25.047786020757325,92.4581534332377,13.02,599.1,0.497,-0.8678,10.82,55.37,33.8,1.32,0.0,0.0,0.04,0.0005,0
7655_pos,7655,real_landslide_event,27.5799,91.8569,36.91,1822.2,0.8049,-0.5934,32.6,27.3,40.1,1.2,29.8,80.0,87.97,11.2747,1
7655_monsoon_stable,7655,normal_monsoon_stable_slope,27.566464673646585,91.86170481798207,36.91,1822.2,0.8049,-0.5934,32.6,27.3,40.1,1.2,14.63,40.79,51.9,6.6516,0
7655_dry,7655,dry_season_steep_slope,27.5799,91.8569,36.91,1822.2,0.8049,-0.5934,32.6,27.3,40.1,1.2,2.59,5.57,10.14,1.2997,0
7655_flat,7655,monsoon_flat_floodplain,26.1445,91.7362,1.8,55.0,-0.9804,0.3356,22.0,48.0,30.0,1.35,26.85,79.14,90.49,0.313,0
7655_permeable,7655,permeable_slope,27.615527269348462,91.8291928071143,19.67,279.6,0.8049,-0.5934,17.72,57.65,24.63,1.32,20.86,60.0,63.34,1.8157,0
7660_pos,7660,real_landslide_event,25.6237,94.1136,40.69,1608.3,0.3811,0.9245,35.2,23.6,41.2,1.2,13.2,48.5,130.45,20.1848,1
7660_monsoon_stable,7660,normal_monsoon_stable_slope,25.630703391984383,94.11048052729802,40.69,1608.3,0.3811,0.9245,35.2,23.6,41.2,1.2,21.15,48.86,60.96,9.4326,0
7660_dry,7660,dry_season_steep_slope,25.6237,94.1136,40.69,1608.3,0.3811,0.9245,35.2,23.6,41.2,1.2,1.47,2.58,7.36,1.139,0
7660_flat,7660,monsoon_flat_floodplain,26.7509,92.7926,1.4,48.0,-0.9933,0.3469,21.0,52.0,27.0,1.38,13.27,45.27,134.9,0.33,0
7660_permeable,7660,permeable_slope,25.605241943931322,94.08094279590462,17.72,484.9,0.3811,0.9245,14.41,61.7,23.89,1.32,9.24,36.38,93.93,1.9296,0
7664_pos,7664,real_landslide_event,24.7459,93.4251,46.56,1786.0,0.9869,-0.1616,36.6,20.8,42.6,1.2,4.7,25.0,65.97,12.0937,1
7664_monsoon_stable,7664,normal_monsoon_stable_slope,24.732130305092003,93.42836096265643,46.56,1786.0,0.9869,-0.1616,36.6,20.8,42.6,1.2,15.11,35.36,44.98,8.2452,0
7664_dry,7664,dry_season_steep_slope,24.7459,93.4251,46.56,1786.0,0.9869,-0.1616,36.6,20.8,42.6,1.2,2.33,5.58,9.54,1.7488,0
7664_flat,7664,monsoon_flat_floodplain,27.4728,94.912,1.9,108.0,0.4838,0.1618,23.5,45.0,31.5,1.32,4.25,29.42,67.63,0.2753,0
7664_permeable,7664,permeable_slope,24.74422646402106,93.41358342975556,19.13,358.0,0.9869,-0.1616,15.09,50.46,34.45,1.32,3.29,18.75,47.5,1.183,0
7665_pos,7665,real_landslide_event,24.7016,93.5291,35.53,1487.5,0.9998,-0.0175,34.3,25.4,40.3,1.2,4.7,25.0,65.97,8.7381,1
7665_monsoon_stable,7665,normal_monsoon_stable_slope,24.683733632321342,93.52088978241709,35.53,1487.5,0.9998,-0.0175,34.3,25.4,40.3,1.2,23.57,53.76,61.61,8.1607,0
7665_dry,7665,dry_season_steep_slope,24.7016,93.5291,35.53,1487.5,0.9998,-0.0175,34.3,25.4,40.3,1.2,2.94,3.03,8.75,1.1586,0
7665_flat,7665,monsoon_flat_floodplain,24.8333,92.7789,1.2,25.0,0.9637,0.9463,24.0,42.0,34.0,1.4,4.78,24.63,63.41,0.1603,0
7665_permeable,7665,permeable_slope,24.710445346170822,93.56194951273517,23.82,273.3,0.9998,-0.0175,16.49,55.19,28.31,1.32,3.29,18.75,47.5,1.5443,0
7666_pos,7666,real_landslide_event,25.1019,93.3729,34.46,1353.4,0.3535,-0.9354,33.3,27.5,39.3,1.2,3.6,34.9,52.0,6.4039,1
7666_monsoon_stable,7666,normal_monsoon_stable_slope,25.108229213759238,93.38644502581924,34.46,1353.4,0.3535,-0.9354,33.3,27.5,39.3,1.2,13.15,32.97,44.09,5.4303,0
7666_dry,7666,dry_season_steep_slope,25.1019,93.3729,34.46,1353.4,0.3535,-0.9354,33.3,27.5,39.3,1.2,2.53,3.34,8.43,1.0387,0
7666_flat,7666,monsoon_flat_floodplain,26.3212,91.0065,1.5,42.0,-0.8796,0.7231,20.5,50.0,29.5,1.36,3.3,38.95,51.45,0.1353,0
7666_permeable,7666,permeable_slope,25.09416378275759,93.33960712679225,15.88,660.2,0.3535,-0.9354,11.42,59.01,29.57,1.32,2.52,26.17,37.44,0.5575,0
7699_pos,7699,real_landslide_event,26.0214,94.5224,46.75,1130.8,-0.4509,0.8926,31.5,30.9,37.5,1.2,27.3,47.6,69.6,10.1662,1
7699_monsoon_stable,7699,normal_monsoon_stable_slope,26.01982355515603,94.52725353519979,46.75,1130.8,-0.4509,0.8926,31.5,30.9,37.5,1.2,13.57,42.16,53.4,7.8003,0
7699_dry,7699,dry_season_steep_slope,26.0214,94.5224,46.75,1130.8,-0.4509,0.8926,31.5,30.9,37.5,1.2,2.15,4.61,6.89,1.0065,0
7699_flat,7699,monsoon_flat_floodplain,26.0207,89.9744,1.6,38.0,0.119,-0.9706,22.5,47.0,30.5,1.37,23.59,60.83,70.69,0.2205,0
7699_permeable,7699,permeable_slope,26.05828449616441,94.50152116640484,22.52,690.5,-0.4509,0.8926,16.23,57.95,25.82,1.32,19.11,35.7,50.11,1.4935,0
7701_pos,7701,real_landslide_event,25.6278,94.1051,46.67,1196.6,-0.8746,0.4848,32.1,29.9,38.1,1.2,22.4,32.3,55.97,8.3833,1
7701_monsoon_stable,7701,normal_monsoon_stable_slope,25.612927953009898,94.1060534977613,46.67,1196.6,-0.8746,0.4848,32.1,29.9,38.1,1.2,25.73,43.06,50.97,7.6349,0
7701_dry,7701,dry_season_steep_slope,25.6278,94.1051,46.67,1196.6,-0.8746,0.4848,32.1,29.9,38.1,1.2,1.38,4.52,7.34,1.1,0
7701_flat,7701,monsoon_flat_floodplain,26.5413,88.7196,2.1,75.0,0.4635,0.4345,23.0,46.0,31.0,1.34,20.32,32.54,63.39,0.2731,0
7701_permeable,7701,permeable_slope,25.64494717841374,94.13201916173665,20.88,350.3,-0.8746,0.4848,10.23,67.2,22.57,1.32,15.68,24.22,40.29,0.666,0
7706_pos,7706,real_landslide_event,25.0728,92.3636,44.89,886.7,-0.0785,-0.9969,35.0,28.8,36.2,1.2,66.6,180.4,247.96,39.6274,1
7706_monsoon_stable,7706,normal_monsoon_stable_slope,25.075706030730853,92.38219086537191,44.89,886.7,-0.0785,-0.9969,35.0,28.8,36.2,1.2,15.75,50.1,61.73,9.8661,0
7706_dry,7706,dry_season_steep_slope,25.0728,92.3636,44.89,886.7,-0.0785,-0.9969,35.0,28.8,36.2,1.2,0.12,4.59,8.32,1.3303,0
7706_flat,7706,monsoon_flat_floodplain,26.1445,91.7362,1.8,55.0,-0.9984,-0.0521,22.0,48.0,30.0,1.35,66.51,168.06,230.8,0.7982,0
7706_permeable,7706,permeable_slope,25.041022307007964,92.39480356336601,24.45,264.4,-0.0785,-0.9969,15.71,51.98,32.31,1.32,46.62,135.3,178.53,5.7871,0
7727_pos,7727,real_landslide_event,25.6263,94.1057,46.75,1102.7,0.986,0.1668,31.3,31.3,37.3,1.2,39.7,65.8,80.35,11.6267,1
7727_monsoon_stable,7727,normal_monsoon_stable_slope,25.62559730042081,94.09716180347455,46.75,1102.7,0.986,0.1668,31.3,31.3,37.3,1.2,17.89,35.95,49.02,7.093,0
7727_dry,7727,dry_season_steep_slope,25.6263,94.1057,46.75,1102.7,0.986,0.1668,31.3,31.3,37.3,1.2,0.53,0.78,5.38,0.7789,0
7727_flat,7727,monsoon_flat_floodplain,26.7509,92.7926,1.4,48.0,-0.9994,0.9638,21.0,52.0,27.0,1.38,34.26,82.02,89.46,0.2188,0
7727_permeable,7727,permeable_slope,25.639571339523734,94.13596530493258,25.86,527.8,0.986,0.1668,11.5,63.58,24.92,1.32,27.79,49.35,57.85,1.3443,0
7728_pos,7728,real_landslide_event,26.1028,91.8806,39.72,1227.8,-0.6807,0.7325,36.5,20.4,43.1,1.2,28.2,134.9,226.17,36.5135,1
7728_monsoon_stable,7728,normal_monsoon_stable_slope,26.116837322552986,91.8797482803086,39.72,1227.8,-0.6807,0.7325,36.5,20.4,43.1,1.2,11.1,31.46,43.47,7.0172,0
7728_dry,7728,dry_season_steep_slope,26.1028,91.8806,39.72,1227.8,-0.6807,0.7325,36.5,20.4,43.1,1.2,2.36,5.26,6.97,1.1247,0
7728_flat,7728,monsoon_flat_floodplain,27.4728,94.912,1.9,108.0,-0.3525,0.677,23.5,45.0,31.5,1.32,26.93,148.86,209.6,0.8532,0
7728_permeable,7728,permeable_slope,26.07674862129037,91.88397270693059,23.63,700.5,-0.6807,0.7325,17.52,64.07,18.4,1.32,19.74,101.18,162.85,5.2813,0
7778_pos,7778,real_landslide_event,23.8447,93.0514,37.08,1447.0,-0.808,-0.5892,34.0,26.0,40.0,1.2,15.3,32.7,72.77,9.8659,1
7778_monsoon_stable,7778,normal_monsoon_stable_slope,23.84546761951381,93.07096556151677,37.08,1447.0,-0.808,-0.5892,34.0,26.0,40.0,1.2,14.83,34.11,46.09,6.2485,0
7778_dry,7778,dry_season_steep_slope,23.8447,93.0514,37.08,1447.0,-0.808,-0.5892,34.0,26.0,40.0,1.2,2.86,4.96,6.52,0.8841,0
7778_flat,7778,monsoon_flat_floodplain,24.8333,92.7789,1.2,25.0,-0.5282,-0.2336,24.0,42.0,34.0,1.4,15.9,36.27,76.45,0.1933,0
7778_permeable,7778,permeable_slope,23.871837506664615,93.02447710933664,24.94,343.0,-0.808,-0.5892,10.18,54.78,35.04,1.32,10.71,24.53,52.39,1.1003,0
7780_pos,7780,real_landslide_event,23.3572,92.7878,37.73,2049.5,-0.5678,-0.8231,38.6,16.8,44.6,1.2,7.6,21.8,74.29,12.5206,1
7780_monsoon_stable,7780,normal_monsoon_stable_slope,23.37552525108181,92.78578662446631,37.73,2049.5,-0.5678,-0.8231,38.6,16.8,44.6,1.2,19.89,35.9,48.09,8.1043,0
7780_dry,7780,dry_season_steep_slope,23.3572,92.7878,37.73,2049.5,-0.5678,-0.8231,38.6,16.8,44.6,1.2,0.05,2.81,7.28,1.2264,0
7780_flat,7780,monsoon_flat_floodplain,26.3212,91.0065,1.5,42.0,-0.8229,-0.2339,20.5,50.0,29.5,1.36,8.7,26.36,74.67,0.1964,0
7780_permeable,7780,permeable_slope,23.325862903972066,92.77814235388482,22.26,594.5,-0.5678,-0.8231,17.12,61.45,21.43,1.32,5.32,16.35,53.49,1.6272,0
7836_pos,7836,real_landslide_event,24.042,92.6724,34.11,1075.9,-0.6896,-0.7242,31.1,31.8,37.1,1.2,6.8,24.1,53.63,5.9143,1
7836_monsoon_stable,7836,normal_monsoon_stable_slope,24.029333725262436,92.68064851781554,34.11,1075.9,-0.6896,-0.7242,31.1,31.8,37.1,1.2,8.0,34.11,42.21,4.6547,0
7836_dry,7836,dry_season_steep_slope,24.042,92.6724,34.11,1075.9,-0.6896,-0.7242,31.1,31.8,37.1,1.2,0.35,3.72,8.85,0.9761,0
7836_flat,7836,monsoon_flat_floodplain,26.0207,89.9744,1.6,38.0,-0.8539,-0.3261,22.5,47.0,30.5,1.37,6.82,27.31,61.04,0.1904,0
7836_permeable,7836,permeable_slope,24.020970351570973,92.66056098920029,18.77,419.7,-0.6896,-0.7242,13.3,59.3,27.4,1.32,4.76,18.08,38.62,0.786,0
7837_pos,7837,real_landslide_event,23.7269,92.7265,42.6,1383.2,0.8271,-0.5621,33.5,27.0,39.5,1.2,4.1,21.9,48.39,7.2,1
7837_monsoon_stable,7837,normal_monsoon_stable_slope,23.718931330207788,92.71533908277999,42.6,1383.2,0.8271,-0.5621,33.5,27.0,39.5,1.2,19.81,53.76,60.12,8.9456,0
7837_dry,7837,dry_season_steep_slope,23.7269,92.7265,42.6,1383.2,0.8271,-0.5621,33.5,27.0,39.5,1.2,2.12,6.51,9.19,1.3667,0
7837_flat,7837,monsoon_flat_floodplain,26.5413,88.7196,2.1,75.0,0.9993,0.2696,23.0,46.0,31.0,1.34,4.36,27.89,53.55,0.2307,0
7837_permeable,7837,permeable_slope,23.7136709485517,92.7560007445315,17.13,667.4,0.8271,-0.5621,14.54,54.31,31.14,1.32,2.87,16.42,34.84,0.7327,0
7887_pos,7887,real_landslide_event,27.8835,96.9262,34.95,2699.5,-0.0,1.0,37.0,18.0,45.0,1.2,12.6,33.6,49.33,7.3834,1
7887_monsoon_stable,7887,normal_monsoon_stable_slope,27.86362117827692,96.91787275932356,34.95,2699.5,-0.0,1.0,37.0,18.0,45.0,1.2,21.98,42.46,52.31,7.8298,0
7887_dry,7887,dry_season_steep_slope,27.8835,96.9262,34.95,2699.5,-0.0,1.0,37.0,18.0,45.0,1.2,0.73,1.5,7.24,1.083,0
7887_flat,7887,monsoon_flat_floodplain,26.1445,91.7362,1.8,55.0,-0.578,-0.0637,22.0,48.0,30.0,1.35,14.16,42.18,51.87,0.1794,0
7887_permeable,7887,permeable_slope,27.869402841313928,96.91142069046145,13.01,585.2,-0.0,1.0,14.56,61.63,23.8,1.32,8.82,25.2,35.51,0.5457,0
7910_pos,7910,real_landslide_event,24.3481,94.1146,45.75,1660.6,0.4035,0.915,35.6,22.8,41.6,1.2,17.3,304.9,379.5,65.6716,1
7910_monsoon_stable,7910,normal_monsoon_stable_slope,24.342312062476207,94.09977691735098,45.75,1660.6,0.4035,0.915,35.6,22.8,41.6,1.2,8.76,38.02,42.38,7.3342,0
7910_dry,7910,dry_season_steep_slope,24.3481,94.1146,45.75,1660.6,0.4035,0.915,35.6,22.8,41.6,1.2,1.02,1.19,6.35,1.0984,0
7910_flat,7910,monsoon_flat_floodplain,26.7509,92.7926,1.4,48.0,0.7666,0.9526,21.0,52.0,27.0,1.38,20.89,274.97,423.97,1.037,0
7910_permeable,7910,permeable_slope,24.36762746401261,94.12527498811366,21.25,474.9,0.4035,0.915,10.86,67.69,21.46,1.32,12.11,228.68,273.24,4.8567,0
7923_pos,7923,real_landslide_event,26.49349035,91.72137514,37.78,941.3,-0.314,0.9494,33.9,26.2,39.9,1.2,12.3,88.7,130.0,17.8276,1
7923_monsoon_stable,7923,normal_monsoon_stable_slope,26.483581842742158,91.72024993014438,37.78,941.3,-0.314,0.9494,33.9,26.2,39.9,1.2,16.88,42.35,48.01,6.5841,0
7923_dry,7923,dry_season_steep_slope,26.49349035,91.72137514,37.78,941.3,-0.314,0.9494,33.9,26.2,39.9,1.2,2.83,4.44,5.78,0.7927,0
7923_flat,7923,monsoon_flat_floodplain,27.4728,94.912,1.9,108.0,0.9999,-0.2407,23.5,45.0,31.5,1.32,15.12,90.86,159.13,0.6478,0
7923_permeable,7923,permeable_slope,26.51891954719343,91.74828574938027,19.3,580.9,-0.314,0.9494,13.38,60.07,26.56,1.32,8.61,66.53,93.6,1.9585,0
7933_pos,7933,real_landslide_event,26.1868,91.6739,37.78,1234.4,0.4909,0.8712,36.5,20.3,43.2,1.2,35.3,132.0,187.24,29.0027,1
7933_monsoon_stable,7933,normal_monsoon_stable_slope,26.167040949644843,91.67218927021051,37.78,1234.4,0.4909,0.8712,36.5,20.3,43.2,1.2,24.09,36.9,50.69,7.8512,0
7933_dry,7933,dry_season_steep_slope,26.1868,91.6739,37.78,1234.4,0.4909,0.8712,36.5,20.3,43.2,1.2,2.82,6.7,10.04,1.5549,0
7933_flat,7933,monsoon_flat_floodplain,24.8333,92.7789,1.2,25.0,0.7441,0.9335,24.0,42.0,34.0,1.4,38.61,120.23,215.05,0.5437,0
7933_permeable,7933,permeable_slope,26.147051050556723,91.64939660945485,13.6,354.9,0.4909,0.8712,12.99,52.5,34.51,1.32,24.71,99.0,134.81,2.0455,0
7956_pos,7956,real_landslide_event,26.048,91.8695,41.93,1063.4,0.991,0.134,36.3,25.9,37.8,1.2,3.5,100.2,325.43,52.2482,1
7956_monsoon_stable,7956,normal_monsoon_stable_slope,26.03526761949785,91.86776528112166,41.93,1063.4,0.991,0.134,36.3,25.9,37.8,1.2,20.75,43.62,54.11,8.6882,0
7956_dry,7956,dry_season_steep_slope,26.048,91.8695,41.93,1063.4,0.991,0.134,36.3,25.9,37.8,1.2,2.26,5.13,10.24,1.6441,0
7956_flat,7956,monsoon_flat_floodplain,26.3212,91.0065,1.5,42.0,-0.9909,-0.9808,20.5,50.0,29.5,1.36,3.49,124.66,395.7,1.0409,0
7956_permeable,7956,permeable_slope,26.029001551458535,91.87824095943567,12.44,315.3,0.991,0.134,12.4,60.83,26.77,1.32,2.45,75.15,234.31,2.9484,0
7972_pos,7972,real_landslide_event,23.4495,92.8112,41.54,1790.0,0.7022,-0.712,36.6,20.8,42.6,1.2,1.3,16.5,33.51,5.6104,1
7972_monsoon_stable,7972,normal_monsoon_stable_slope,23.43513974711492,92.79524493752919,41.54,1790.0,0.7022,-0.712,36.6,20.8,42.6,1.2,20.77,46.28,56.34,9.4324,0
7972_dry,7972,dry_season_steep_slope,23.4495,92.8112,41.54,1790.0,0.7022,-0.712,36.6,20.8,42.6,1.2,1.2,4.95,5.65,0.9466,0
7972_flat,7972,monsoon_flat_floodplain,26.0207,89.9744,1.6,38.0,0.9956,0.3212,22.5,47.0,30.5,1.37,1.55,14.86,36.34,0.1134,0
7972_permeable,7972,permeable_slope,23.44982441724807,92.80979800473082,22.43,709.5,0.7022,-0.712,15.73,64.55,19.72,1.32,0.91,12.38,24.13,0.6667,0
8012_pos,8012,real_landslide_event,25.9703,91.8584,35.26,1593.4,-0.986,0.1668,40.1,17.2,42.7,1.2,7.7,53.6,294.84,48.5298,1
8012_monsoon_stable,8012,normal_monsoon_stable_slope,25.988544861677305,91.86706184601928,35.26,1593.4,-0.986,0.1668,40.1,17.2,42.7,1.2,9.63,31.71,38.22,6.2917,0
8012_dry,8012,dry_season_steep_slope,25.9703,91.8584,35.26,1593.4,-0.986,0.1668,40.1,17.2,42.7,1.2,2.06,5.52,8.48,1.3956,0
8012_flat,8012,monsoon_flat_floodplain,26.5413,88.7196,2.1,75.0,-0.9218,0.1951,23.0,46.0,31.0,1.34,8.21,54.46,280.1,1.2066,0
8012_permeable,8012,permeable_slope,26.004007961391014,91.8275963380368,21.13,418.0,-0.986,0.1668,17.22,61.97,20.81,1.32,5.39,40.2,212.28,6.1627,0
8222_pos,8222,real_landslide_event,26.1961,91.7825,31.79,669.1,-0.4879,0.8729,31.5,31.6,36.9,1.2,11.7,18.7,96.17,10.1059,1
8222_monsoon_stable,8222,normal_monsoon_stable_slope,26.194641505167944,91.79491927236465,31.79,669.1,-0.4879,0.8729,31.5,31.6,36.9,1.2,26.41,49.2,60.42,6.3485,0
