latitude,longitude,elevation,slope,aspect,clay_percent,sand_percent,silt_percent,bulk_density,rain_event_day_mm,rain_3d_sum_mm,rain_7d_sum_mm,target
26.3463,92.6841,62.0,1.6,279.6,22.0,45.0,33.0,1.2,7.7,53.6,473.0,0
26.3186,94.5121,1263.7,41.42,66.5,36.8,19.7,43.5,1.2,11.8,57.6,150.6,1
24.1988,94.1016,1778.9,34.97,315.1,36.5,20.9,42.5,1.2,1.4519330486523132,3.6258001499391987,6.33681581965664,0
28.235,94.9612,2280.0,43.44,99.6,34.9,22.4,42.7,1.2,22.2,85.3,221.9,1
26.0977,94.7499,886.6,26.42,159.5,33.4,27.3,39.3,1.2,15.3,24.4,41.7,1
26.88211522,88.3195318,2356.3,37.54,170.0,35.8,22.0,42.2,1.2,37.1,127.5,234.1,1
25.31006064,94.48265093,1360.1,42.66,15.5,33.3,27.4,39.3,1.2,16.9,45.0,152.4,1
27.0869,93.6086,2429.8,41.75,138.6,35.6,20.9,43.5,1.2,3.2,91.6,359.5,1
26.1445,91.7362,55.0,2.1,261.1,22.0,45.0,33.0,1.2,8.6,24.0,49.6,0
26.9974,88.4314,1611.8,46.59,297.3,32.1,30.4,37.6,1.2,14.3,32.4,101.2,1
26.0207,89.9744,38.0,1.5,349.8,24.0,45.0,33.0,1.2,34.5,108.6,232.2,0
26.3212,91.0065,48.0,1.7,354.5,23.5,45.0,33.0,1.2,2.5,2.5,2.5,0
26.89,88.47,2642.9,50.1,356.5,37.2,18.8,44.0,1.2,1.0049888404060905,3.896078878503114,6.086703886488623,0
23.899,94.1434,1255.3,32.41,12.6,32.5,29.0,38.5,1.2,0.9862545760739683,0.7954089526401313,2.9699580220618502,0
24.9111,94.4759,1468.7,36.17,198.5,34.1,25.7,40.1,1.2,10.6,120.9,253.8,1
27.4,92.35,1675.1,42.6,267.5,31.9,28.8,39.3,1.2,0.06894532810382331,1.6318228169048123,5.500520157863486,0
27.4728,94.912,108.0,1.8,111.4,21.0,45.0,33.0,1.2,21.8,88.60000000000001,200.3,0
26.8352,88.1881,2670.4,46.02,177.1,37.4,18.5,44.2,1.2,21.4,52.6,131.3,1
25.48,94.1383,1889.5,47.96,102.2,37.4,19.2,43.4,1.2,16.6,44.7,90.2,1
25.4749,93.1477,1288.9,32.22,357.7,40.4,15.2,44.4,1.2,36.5,95.8,128.20000000000002,1
24.4279,94.0564,1684.6,40.47,348.5,35.8,22.4,41.8,1.2,5.0,9.9,135.6,1
24.9925,93.5,1216.0,30.77,352.6,36.4,20.7,43.0,1.2,0.47588061305806056,3.385850075654695,4.237051050156859,0
26.99195749,88.42280921,2532.2,51.68,30.0,36.7,20.0,43.3,1.2,19.8,166.79999999999998,281.3,1
25.5084,90.2191,1615.2,30.15,28.3,40.3,16.8,42.9,1.2,0.9075131906005588,3.272861975470985,0.5552720918733254,0
26.0207,89.9744,38.0,1.5,233.9,24.0,45.0,33.0,1.2,15.3,32.7,105.0,0
25.682,94.1076,936.2,41.72,269.4,33.9,26.3,39.8,1.2,18.4,68.6,101.6,1
25.8702,94.7844,829.7,39.69,36.8,29.2,35.5,35.2,1.2,0.47094356041131796,0.8639471353322805,2.338803579500138,0
24.808,93.117,861.1,29.87,266.4,33.2,27.8,39.0,1.2,1.0625131068572107,3.9993694443827956,7.198883842873043,0
25.0672,93.4093,1232.4,41.2,101.3,36.5,20.4,43.1,1.2,35.0,76.9,127.9,1
26.88405686,88.28087032,2167.7,34.87,237.8,34.8,24.1,41.0,1.2,0.4095683328920601,2.872761308547953,0.4309526695737347,0
26.6528,92.7926,68.0,1.9,263.3,22.5,45.0,33.0,1.2,21.8,71.5,198.4,0
26.9015,88.4719,2395.6,51.65,314.9,36.0,21.5,42.5,1.2,0.5727317439204648,1.6536037983683762,0.46769940620712713,0
27.337,88.609,2744.2,49.98,178.7,37.7,17.6,44.7,1.2,0.030090869785706076,2.760039153617929,6.602977803597675,0
27.0736,88.4779,2620.5,39.07,140.0,37.1,19.0,43.9,1.2,43.3,96.2,543.0,1
26.6528,92.7926,68.0,1.9,275.6,22.5,45.0,33.0,1.2,20.3,43.6,92.7,0
28.3036,95.4112,1802.1,50.41,162.0,32.5,27.5,40.0,1.2,0.3777798861502201,1.5889634247106188,5.690043879142734,0
26.7271,88.3953,120.0,2.4,295.8,21.5,45.0,33.0,1.2,22.7,104.4,217.9,0
28.4659,95.86,1977.2,49.33,165.5,33.4,25.6,41.0,1.2,0.4510831085561653,1.957769420525087,2.3280553002990176,0
27.0377,88.3603,1742.8,49.51,156.2,32.7,28.9,38.4,1.2,109.7,206.2,235.7,1
25.426,94.6024,1479.0,45.42,18.8,34.2,25.6,40.2,1.2,1.2071598472891627,0.4008509232990356,7.074306335260014,0
25.1604,93.6795,1193.2,46.96,154.9,32.0,30.0,38.0,1.2,1.1,10.0,24.4,1
24.837,93.9128,1800.7,47.64,27.7,36.7,20.6,42.7,1.2,25.3,66.4,73.60000000000001,1
26.9435,88.4445,2459.1,50.69,100.3,36.3,20.8,42.9,1.2,44.2,122.1,241.0,1
26.7271,88.3953,120.0,2.4,142.4,21.5,45.0,33.0,1.2,43.9,85.1,161.7,0
26.3463,92.6841,62.0,1.6,223.6,22.0,45.0,33.0,1.2,6.8,24.1,78.6,0
27.4728,94.912,108.0,1.8,331.8,21.0,45.0,33.0,1.2,3.8,23.7,84.6,0
25.6682,94.1099,888.7,39.36,267.5,33.5,27.2,39.3,1.2,36.8,85.6,145.6,1
27.2298,94.0989,1687.0,51.58,159.7,31.9,28.7,39.4,1.2,1.8,71.60000000000001,136.8,1
26.0977,94.7031,1147.5,39.2,313.9,35.8,22.1,42.2,1.2,1.3837130098715198,1.0126275021572333,6.039141304848598,0
25.5728,91.885,978.1,38.54,295.5,35.7,27.3,37.1,1.2,68.2,179.4,355.9,1
24.9849,92.8411,1221.1,39.45,64.8,36.4,20.6,43.0,1.2,18.9,64.9,77.8,1
27.0375,88.2627,1263.3,50.83,181.4,30.3,34.3,35.4,1.2,0.3657438207042661,0.6471171289827637,3.165883766970328,0
26.3463,92.6841,62.0,1.6,87.2,22.0,45.0,33.0,1.2,2.8,24.9,162.9,0
26.1445,91.7362,55.0,2.1,94.3,22.0,45.0,33.0,1.2,10.4,21.7,21.7,0
27.4728,94.912,108.0,1.8,124.2,21.0,45.0,33.0,1.2,4.1,21.9,71.4,0
27.2298,94.0989,1687.0,51.58,159.7,31.9,28.7,39.4,1.2,0.17608395689579498,2.468986201797262,5.689406244446376,0
24.2451,94.0691,825.0,45.97,0.7,29.2,35.6,35.2,1.2,0.4394275286137548,2.098634429192556,1.203060852329374,0
27.1667,88.35,1537.1,43.93,223.6,31.7,31.2,37.1,1.2,25.2,319.6,589.2,1
24.1419,94.1078,1381.3,45.26,160.1,33.5,27.1,39.5,1.2,0.31233811954790697,3.5120828956015653,3.036428921338178,0
25.6263,94.1057,1102.7,46.75,80.4,31.3,31.3,37.3,1.2,0.6980453141234861,3.3761254087429626,3.979966004547882,0
26.3463,92.6841,62.0,1.6,64.8,22.0,45.0,33.0,1.2,18.9,64.9,77.8,0
26.3463,92.6841,62.0,1.6,36.4,22.0,45.0,33.0,1.2,28.5,87.3,317.0,0
25.1941,94.4481,1944.5,41.35,355.7,37.8,18.4,43.8,1.2,8.4,84.39999999999999,154.3,1
27.7,92.8,1037.7,44.69,182.8,28.7,35.5,35.8,1.2,0.18684294712256982,2.1430126318225273,7.144827278312985,0
26.6528,92.7926,68.0,1.9,50.7,22.5,45.0,33.0,1.2,1.4,35.9,162.6,0
26.0214,94.5224,1130.8,46.75,333.2,31.5,30.9,37.5,1.2,27.3,47.6,90.2,1
24.8669,92.3576,696.4,40.73,223.9,31.7,31.1,37.2,1.2,1.274843469585501,1.6540482094655942,3.414306556173199,0
24.7625,93.4341,741.4,31.41,153.7,32.1,30.2,37.7,1.2,0.040589340556316966,1.982658048119522,5.746264967800307,0
26.0207,89.9744,38.0,1.5,317.2,24.0,45.0,33.0,1.2,50.3,87.1,134.4,0
27.0713,88.4308,1351.9,46.71,111.4,30.8,33.3,35.9,1.2,0.9655885120261777,3.856802580844843,1.0323535082413677,0
26.0481,94.4619,772.4,39.18,334.9,32.4,29.6,38.0,1.2,4.9,17.4,39.3,1
26.3463,92.6841,62.0,1.6,42.1,22.0,45.0,33.0,1.2,10.0,53.599999999999994,165.9,0
26.9986,95.4993,1824.0,42.97,90.5,32.6,27.2,40.1,1.2,44.5,109.8,262.1,1
26.7324,88.4089,1957.0,52.0,161.0,33.8,26.5,39.7,1.2,0.04181199848846684,2.1985097362222583,0.3418425997969967,0
26.1868,91.6739,1234.4,37.78,29.4,36.5,20.3,43.2,1.2,35.3,132.0,251.3,1
26.5413,88.7196,85.0,1.8,0.7,23.0,45.0,33.0,1.2,4.1,10.2,123.8,0
24.8286,93.5935,1638.4,47.76,203.2,35.4,23.1,41.4,1.2,23.2,67.2,108.1,1
25.1333,93.9667,1699.2,31.17,240.9,35.9,22.2,41.9,1.2,7.5,30.1,134.9,1
27.4728,94.912,108.0,1.8,164.2,21.0,45.0,33.0,1.2,3.7,6.7,85.39999999999999,0
26.1445,91.7362,55.0,2.1,58.3,22.0,45.0,33.0,1.2,4.4,166.1,566.7,0
26.3463,92.6841,62.0,1.6,314.0,22.0,45.0,33.0,1.2,53.9,126.7,317.0,0
26.5413,88.7196,85.0,1.8,355.4,23.0,45.0,33.0,1.2,3.2,17.0,101.5,0
23.3439,93.0748,1799.0,45.81,63.7,36.7,20.6,42.7,1.2,0.2542472027554813,1.2906793565107382,6.3700565068614585,0
27.04,88.264,2425.8,49.01,243.6,36.1,21.2,42.7,1.2,31.2,40.5,117.3,1
26.3897,94.9439,610.3,41.03,76.4,31.0,32.8,36.2,1.2,19.2,41.1,102.0,1
26.3463,92.6841,62.0,1.6,298.2,22.0,45.0,33.0,1.2,12.8,19.3,68.2,0
26.5413,88.7196,85.0,1.8,142.1,23.0,45.0,33.0,1.2,16.4,431.4,657.3,0
27.3425,88.2426,1661.1,46.38,334.4,32.3,29.8,37.9,1.2,35.4,54.1,144.6,1
26.0207,89.9744,38.0,1.5,83.3,24.0,45.0,33.0,1.2,14.2,23.6,55.9,0
27.3721,88.708,1307.8,51.43,218.4,30.5,33.8,35.7,1.2,0.49329452731863405,3.7977484196523847,6.40148803664526,0
23.9278,94.0906,852.4,36.18,1.5,29.4,35.2,35.4,1.2,16.4,431.4,657.3,1
26.7271,88.3953,120.0,2.4,201.2,21.5,45.0,33.0,1.2,5.0,35.1,84.6,0
25.4379,94.1162,658.6,39.78,114.3,31.4,31.8,36.8,1.2,16.2,33.0,110.9,1
28.9205,95.3429,1766.5,44.0,53.3,32.3,27.9,39.8,1.2,1.0195167563849554,2.5714637891772383,6.23125267659559,0
26.6528,92.7926,68.0,1.9,167.6,22.5,45.0,33.0,1.2,10.0,52.2,88.0,0
25.1775,93.0123,1288.9,32.59,321.7,40.4,15.2,44.4,1.2,1.223771212653281,3.394800265211336,0.6985099084412232,0
26.5413,88.7196,85.0,1.8,156.2,23.0,45.0,33.0,1.2,109.7,206.2,235.7,0
27.4728,94.912,108.0,1.8,182.8,21.0,45.0,33.0,1.2,152.8,257.3,397.1,0
25.0633,92.8025,1153.3,43.04,352.5,39.1,17.9,42.9,1.2,0.5832617013866639,1.028788510832936,1.5641987799658956,0
26.7271,88.3953,120.0,2.4,308.6,21.5,45.0,33.0,1.2,27.4,50.6,89.5,0
26.1771,91.7599,981.7,26.33,343.3,34.3,25.4,40.4,1.2,0.660373035701038,1.5797747524814012,1.8924997670233132,0
26.1619,91.7697,932.1,28.86,233.3,33.8,26.4,39.8,1.2,1.1407501834982612,0.04207786363373378,1.2685673985207613,0
27.125,93.7145,2233.4,48.82,314.7,34.7,22.9,42.4,1.2,40.2,94.3,130.5,1
25.5576,91.8506,1337.5,30.74,199.2,38.3,21.4,40.3,1.2,1.0733669599491757,0.5160225102665263,3.4785973250714814,0
24.3481,94.1146,1660.6,45.75,23.8,35.6,22.8,41.6,1.2,17.3,304.90000000000003,508.4,1
28.9986,94.8885,958.0,50.17,109.2,28.3,36.4,35.3,1.2,0.3559981330823966,0.3511210992964835,4.053221683719993,0
26.1468,91.6469,773.1,41.69,262.9,32.4,29.5,38.0,1.2,0.4861531062404468,3.2864798719755064,1.7788888747409333,0
26.3212,91.0065,48.0,1.7,102.2,23.5,45.0,33.0,1.2,16.6,44.7,90.2,0
25.0985,94.3619,2044.1,48.0,34.5,38.6,16.9,44.6,1.2,0.7480451134570939,3.6073420490685346,2.4219295299697166,0
27.6438,93.871,1183.1,45.13,77.7,29.4,34.0,36.6,1.2,11.6,37.9,157.6,1
25.2568,92.3825,1371.3,43.8,272.3,38.5,20.8,40.6,1.2,51.9,144.6,237.4,1
26.09748244,91.8744337,1539.5,34.16,349.8,39.7,18.1,42.2,1.2,34.5,108.6,232.2,1
24.9925,93.5,1216.0,30.77,352.6,36.4,20.7,43.0,1.2,9.4,24.200000000000003,93.4,1
26.3463,92.6841,62.0,1.6,236.1,22.0,45.0,33.0,1.2,15.6,54.0,127.9,0
27.4728,94.912,108.0,1.8,139.1,21.0,45.0,33.0,1.2,26.2,65.1,86.6,0
26.87324244,88.29184021,1238.7,43.25,144.9,30.2,34.6,35.2,1.2,0.1613850707903004,3.6774917026049807,5.394003569633967,0
26.0214,94.5224,1130.8,46.75,333.2,31.5,30.9,37.5,1.2,0.49462914135525954,2.6380661399661562,4.78060154226293,0
26.3463,92.6841,62.0,1.6,217.3,22.0,45.0,33.0,1.2,20.3,45.9,87.5,0
25.0888,92.8551,939.9,46.0,200.5,37.1,22.2,40.7,1.2,1.2644653319986003,1.8756242576176683,2.216798390690818,0
26.2363,94.8133,1283.8,40.14,355.4,37.0,19.3,43.7,1.2,3.2,17.0,101.5,1
26.9015,88.4719,2395.6,51.65,314.9,36.0,21.5,42.5,1.2,116.3,236.1,531.2,1
25.6633,94.4703,1922.5,43.48,139.1,37.6,18.7,43.6,1.2,0.43067612158284296,3.3071715655406297,0.037911754674064824,0
24.837,93.9128,1800.7,47.64,27.7,36.7,20.6,42.7,1.2,1.3543189477047677,2.212156348540265,4.925256303362673,0
26.5413,88.7196,85.0,1.8,80.4,23.0,45.0,33.0,1.2,39.7,65.8,97.4,0
27.322,88.6087,2243.0,41.33,23.5,35.2,23.3,41.5,1.2,4.7,8.4,37.6,1
25.0118,94.3136,1349.5,32.61,87.2,33.2,27.5,39.2,1.2,0.04228522769190507,3.193686690469235,3.1900670097364365,0
26.0207,89.9744,38.0,1.5,36.2,24.0,45.0,33.0,1.2,46.1,90.4,155.3,0
26.7271,88.3953,120.0,2.4,184.5,21.5,45.0,33.0,1.2,66.6,180.4,325.09999999999997,0
26.1001,91.6849,835.7,33.13,157.4,33.0,28.3,38.7,1.2,0.29392735356628547,2.3484060907926105,5.068946682335679,0
27.0095,88.2592,2421.5,41.37,315.5,36.1,21.3,42.6,1.2,1.1099150434652507,3.5041478902319034,1.3017182630819724,0
27.4728,94.912,108.0,1.8,277.9,21.0,45.0,33.0,1.2,27.8,36.6,250.1,0
26.3212,91.0065,48.0,1.7,101.3,23.5,45.0,33.0,1.2,35.0,76.9,127.9,0
26.6528,92.7926,68.0,1.9,136.6,22.5,45.0,33.0,1.2,0.0,12.3,29.9,0
26.8905,88.2789,1890.8,36.76,159.5,33.5,27.2,39.3,1.2,19.0,44.8,320.3,1
26.048,91.8695,1063.4,41.93,82.3,36.3,25.9,37.8,1.2,3.5,100.2,506.3,1
26.1445,91.7362,55.0,2.1,253.1,22.0,45.0,33.0,1.2,22.8,48.6,108.0,0
25.8877,94.7861,718.2,31.73,116.7,31.9,30.6,37.4,1.2,0.6556271463290586,1.720792598091636,3.3828332562509766,0
24.9336,93.8275,1065.3,46.98,7.3,31.0,31.9,37.0,1.2,15.6,40.1,76.2,1
26.1961,91.7825,669.1,31.79,330.8,31.5,31.6,36.9,1.2,0.3987214130655466,3.2531213406558215,7.560271674388256,0
25.5265,93.8673,603.8,40.7,40.2,30.9,32.9,36.2,1.2,26.1,72.1,108.2,1
25.203,90.5573,753.1,39.85,180.1,34.0,30.9,35.0,1.2,16.6,97.0,175.9,1
26.9722,88.4481,1576.6,41.06,260.5,31.9,30.8,37.4,1.2,1.4994543410696717,2.021620110595279,0.06993119212417742,0
27.8835,96.9262,2699.5,34.95,360.0,37.0,18.0,45.0,1.2,0.12303779503263051,1.6567402268918108,7.455220022140412,0
26.1807,94.5497,1152.3,41.65,314.1,35.8,22.0,42.2,1.2,9.3,30.0,77.5,1
26.3463,92.6841,62.0,1.6,130.2,22.0,45.0,33.0,1.2,9.6,100.1,333.7,0
25.8702,94.7844,829.7,39.69,36.8,29.2,35.5,35.2,1.2,3.6,13.9,135.9,1
24.9926,93.4946,1057.2,28.62,58.3,35.0,23.9,41.2,1.2,1.1105356356014051,2.7792799875660164,1.6509391798060191,0
26.3335,94.5512,532.9,38.8,217.3,30.3,34.3,35.4,1.2,1.41893610055977,2.0258641653536933,1.6565182610923515,0
27.4728,94.912,108.0,1.8,122.6,21.0,45.0,33.0,1.2,63.1,160.0,312.2,0
26.9986,95.4993,1824.0,42.97,90.5,32.6,27.2,40.1,1.2,1.1293780303926884,2.042970396830108,4.594456027042475,0
26.1016,91.6906,1066.4,27.6,310.7,35.0,23.7,41.3,1.2,0.44493786896858456,2.7958528860439444,1.2613055584600232,0
26.3463,92.6841,62.0,1.6,34.5,22.0,45.0,33.0,1.2,5.7,7.3,16.9,0
26.1963,91.8074,1329.7,41.54,357.2,37.4,18.4,44.2,1.2,1.391779272637518,1.2093735188183192,6.268676361354751,0
26.3463,92.6841,62.0,1.6,99.6,22.0,45.0,33.0,1.2,22.2,85.3,221.9,0
25.6633,94.4703,1922.5,43.48,139.1,37.6,18.7,43.6,1.2,26.2,65.1,86.6,1
26.3463,92.6841,62.0,1.6,200.5,22.0,45.0,33.0,1.2,17.3,106.4,237.3,0
25.6269,94.1139,1373.6,32.85,322.9,37.8,17.5,44.7,1.2,27.1,39.1,96.5,1
26.1445,91.7362,55.0,2.1,159.9,22.0,45.0,33.0,1.2,15.4,34.2,76.9,0
27.0161,88.2478,2256.2,39.13,203.8,35.3,23.1,41.6,1.2,19.8,91.6,184.9,1
26.6528,92.7926,68.0,1.9,74.7,22.5,45.0,33.0,1.2,52.0,119.9,204.2,0
25.2946,92.8339,1022.4,41.46,311.6,37.9,20.6,41.6,1.2,77.9,136.9,168.6,1
27.0736,88.4779,2620.5,39.07,140.0,37.1,19.0,43.9,1.2,0.8873217802347997,2.8646825507836753,1.488328947982117,0
27.0087,88.443,1791.2,45.93,301.3,33.0,28.3,38.7,1.2,14.3,32.4,101.2,1
26.9974,88.4314,1611.8,46.59,297.3,32.1,30.4,37.6,1.2,1.1735462312048854,0.9287754754188695,2.710707541614873,0
25.5242,92.9914,1012.2,41.03,275.2,37.8,20.8,41.4,1.2,1.21968773979138,2.8330334960817325,6.596702100372163,0
26.0207,89.9744,38.0,1.5,173.9,24.0,45.0,33.0,1.2,4.2,34.8,236.2,0
26.3463,92.6841,62.0,1.6,168.4,22.0,45.0,33.0,1.2,15.3,96.8,137.6,0
26.0207,89.9744,38.0,1.5,252.1,24.0,45.0,33.0,1.2,109.7,172.5,245.6,0
27.7565,88.632,1554.9,47.05,80.0,31.8,31.0,37.2,1.2,1.5,7.1,28.9,1
26.88,88.28,1983.9,37.62,53.6,33.9,26.2,39.9,1.2,37.1,50.8,96.1,1
26.1445,91.7362,55.0,2.1,354.5,22.0,45.0,33.0,1.2,37.1,127.5,234.1,0
24.7543,93.5039,1704.5,34.35,169.0,36.0,22.1,42.0,1.2,10.2,21.7,57.5,1
26.49349035,91.72137514,941.3,37.78,341.7,33.9,26.2,39.9,1.2,0.8204997736734265,0.4492402219906455,6.284392237642554,0
25.5006,90.0896,1403.5,42.87,201.4,38.8,20.3,40.9,1.2,0.11859082433842988,1.9329131593045856,3.979324197241369,0
27.3746,88.7648,1213.0,44.25,252.3,30.1,34.9,35.1,1.2,1.2478605835481547,1.6091115245196819,1.998968974019185,0
26.8545,88.3372,2547.5,43.42,30.3,36.7,19.8,43.4,1.2,0.430689535253702,1.742758558684192,5.306783796476341,0
26.8833,88.2833,2199.2,38.07,94.5,35.0,23.8,41.2,1.2,200.5,391.4,496.5,1
25.5145,90.2023,1643.1,44.88,317.2,40.5,16.4,43.1,1.2,50.3,87.1,134.4,1
27.9032,96.174,1689.7,49.51,123.8,31.9,28.7,39.4,1.2,0.2862303608755163,2.0521536750708007,1.808934458741681,0
26.5413,88.7196,85.0,1.8,304.7,23.0,45.0,33.0,1.2,154.4,293.0,337.3,0
26.7271,88.3953,120.0,2.4,109.6,21.5,45.0,33.0,1.2,2.0,66.0,153.6,0
25.682,94.1076,936.2,41.72,269.4,33.9,26.3,39.8,1.2,0.1250802782287218,1.124409979480868,4.064260182544284,0
26.6528,92.7926,68.0,1.9,22.4,22.5,45.0,33.0,1.2,13.2,48.5,196.3,0
26.8781,88.2807,2695.9,37.99,285.7,37.5,18.2,44.3,1.2,26.5,49.4,121.3,1
24.4638,92.4943,750.2,31.13,226.0,32.2,30.0,37.8,1.2,31.7,70.4,125.4,1
27.4728,94.912,108.0,1.8,25.2,21.0,45.0,33.0,1.2,33.4,109.0,251.0,0
28.8254,96.1517,1401.1,50.37,118.0,30.5,31.7,37.8,1.2,22.9,44.9,51.2,1
26.6528,92.7926,68.0,1.9,6.8,22.5,45.0,33.0,1.2,26.5,165.1,467.6,0
27.44,92.2833,1489.3,40.88,11.8,30.9,30.8,38.3,1.2,5.0,13.7,165.7,1
26.5413,88.7196,85.0,1.8,144.7,23.0,45.0,33.0,1.2,3.7,15.3,28.3,0
26.3212,91.0065,48.0,1.7,357.7,23.5,45.0,33.0,1.2,25.7,73.6,199.9,0
25.3612,92.2845,1548.5,44.83,350.1,39.8,17.9,42.3,1.2,18.3,139.5,231.6,1
26.6528,92.7926,68.0,1.9,281.6,22.5,45.0,33.0,1.2,9.9,97.7,161.8,0
26.74452462,88.40011959,1924.5,51.36,124.3,33.6,26.8,39.5,1.2,30.7,124.4,243.5,1
26.6528,92.7926,68.0,1.9,153.7,22.5,45.0,33.0,1.2,12.5,35.6,94.9,0
27.6047,88.6463,2531.0,37.19,173.9,36.7,20.0,43.3,1.2,4.2,34.8,236.2,1
26.72,95.029,1158.7,38.48,98.3,35.9,21.8,42.3,1.2,1.2785578629393957,2.5491155744900853,3.5242867716159605,0
24.7339,93.9161,1901.2,36.83,354.5,37.5,19.1,43.5,1.2,2.5,2.5,2.5,1
27.5754,91.9754,1769.2,42.43,269.4,32.3,27.8,39.8,1.2,6.8,10.7,54.7,1
26.0207,89.9744,38.0,1.5,164.2,24.0,45.0,33.0,1.2,53.6,131.3,263.3,0
23.3439,93.0748,1799.0,45.81,63.7,36.7,20.6,42.7,1.2,18.8,38.5,63.8,1
25.5215,93.1645,1060.2,29.74,349.0,38.3,19.8,41.9,1.2,2.7,9.9,104.7,1
26.1445,91.7362,55.0,2.1,76.4,22.0,45.0,33.0,1.2,19.2,41.1,102.0,0
26.1445,91.7362,55.0,2.1,276.8,22.0,45.0,33.0,1.2,2.1,136.2,275.6,0
24.7979,92.9974,1336.7,41.87,69.5,37.4,18.3,44.3,1.2,0.8419687487680638,3.536003614972726,2.6446796533309156,0
27.167,88.3652,2183.9,46.34,130.1,34.9,23.9,41.1,1.2,1.4278448858420616,3.404604495534128,6.174876366005093,0
27.1499,88.38,1421.0,51.39,257.0,31.1,32.5,36.4,1.2,0.9722136117324822,3.9295865970003883,3.280226387234298,0
27.8837,93.0515,1340.1,48.3,152.8,30.2,32.4,37.4,1.2,0.8729346779657583,2.132605855827689,0.4230978240493748,0
24.8063,93.9482,1629.6,31.18,131.0,35.4,23.2,41.4,1.2,0.8,15.9,51.1,1
26.7103,94.693,1248.2,34.79,353.9,36.7,20.0,43.3,1.2,26.4,50.8,115.5,1
26.1445,91.7362,55.0,2.1,90.5,22.0,45.0,33.0,1.2,44.5,109.8,262.1,0
26.1445,91.7362,55.0,2.1,83.4,22.0,45.0,33.0,1.2,7.5,40.9,155.6,0
27.8385,88.556,2374.2,46.53,278.4,35.9,21.8,42.3,1.2,21.5,73.7,201.3,1
27.0771,88.482,1298.2,46.84,2.2,30.5,33.9,35.6,1.2,1.3576662186593749,2.194542167729028,3.9223616510916957,0
26.0207,89.9744,38.0,1.5,82.3,24.0,45.0,33.0,1.2,3.5,100.2,506.3,0
27.5509,88.6475,2501.5,50.09,353.3,36.5,20.4,43.1,1.2,0.6761255381776244,0.22651319515312984,1.5787041208025094,0
27.5509,88.6475,2501.5,50.09,353.3,36.5,20.4,43.1,1.2,53.9,126.7,317.0,1
27.1032,93.6884,1464.4,47.97,263.3,30.8,31.0,38.1,1.2,0.9391748009247883,1.7471131627477274,3.964483949327824,0
26.3463,92.6841,62.0,1.6,195.4,22.0,45.0,33.0,1.2,55.8,142.1,184.5,0
24.819,94.3551,1328.1,47.96,122.6,33.1,27.9,39.1,1.2,0.6742099707363889,3.1470996312084596,1.5159174596723997,0
26.1044,91.7082,544.1,41.72,73.8,30.4,34.1,35.5,1.2,0.021838589479499293,1.5140242671824033,1.4886054356830378,0
27.15977181,88.63411246,2491.4,50.86,173.1,36.5,20.5,43.1,1.2,0.5467171444551662,2.124134192908095,1.048022395651122,0
27.125,93.7145,2233.4,48.82,314.7,34.7,22.9,42.4,1.2,1.1184593770719031,1.081297662637286,2.1940763887587433,0
26.1445,91.7362,55.0,2.1,216.0,22.0,45.0,33.0,1.2,7.3,20.5,123.1,0
26.7271,88.3953,120.0,2.4,67.4,21.5,45.0,33.0,1.2,0.0,49.0,242.0,0
27.4728,94.912,108.0,1.8,203.8,21.0,45.0,33.0,1.2,21.5,83.1,176.3,0
26.3463,92.6841,62.0,1.6,262.9,22.0,45.0,33.0,1.2,0.3,0.7,0.8,0
27.0375,88.2627,1263.3,50.83,181.4,30.3,34.3,35.4,1.2,6.4,39.3,179.0,1
25.4477,94.0489,2061.2,47.26,178.9,38.7,16.6,44.7,1.2,1.3426107713476583,0.8279316079112804,7.501021358492808,0
26.1028,91.8806,1227.8,39.72,317.1,36.5,20.4,43.1,1.2,0.20928438220277412,0.41309613855115623,3.7711756491469037,0
26.8716,94.9921,782.0,40.0,155.3,32.5,29.4,38.1,1.2,103.1,181.2,272.0,1
26.1833,91.8,867.8,35.11,86.7,33.3,27.6,39.1,1.2,1.359189667135862,1.3837725023855771,5.1240990121527465,0
23.7327,92.7463,1210.3,37.81,47.4,32.2,29.7,38.2,1.2,1.3891133119567693,2.331629797155984,1.775006934856271,0
26.3212,91.0065,48.0,1.7,333.8,23.5,45.0,33.0,1.2,55.6,107.4,253.8,0
26.5413,88.7196,85.0,1.8,196.7,23.0,45.0,33.0,1.2,37.1,127.5,234.1,0
26.89,88.47,2642.9,50.1,356.5,37.2,18.8,44.0,1.2,36.1,42.2,55.7,1
25.2745,94.0212,610.3,41.79,148.4,31.0,32.8,36.2,1.2,1.0109631371603487,0.19097303854382375,2.9349131724479625,0
27.0816,88.4397,2411.7,41.62,63.3,36.1,21.4,42.6,1.2,0.882717481408025,0.8589453836424177,7.467417114421877,0
23.8447,93.0514,1447.0,37.08,233.9,34.0,26.0,40.0,1.2,0.532873361631396,0.9576761215759015,6.491521125854013,0
25.0477,92.801,983.0,45.56,94.1,37.5,21.3,41.1,1.2,9.3,33.7,106.5,1
25.1604,93.6795,1193.2,46.96,154.9,32.0,30.0,38.0,1.2,1.3730517612440942,3.2690497407584997,2.5925179714825584,0
27.4728,94.912,108.0,1.8,126.2,21.0,45.0,33.0,1.2,19.6,48.5,173.1,0
